01-01-2010	00 - 01	294,98	294,98
01-01-2010	01 - 02	292,97	294,16
01-01-2010	02 - 03	285,83	291,04
01-01-2010	03 - 04	126,51	289,18
01-01-2010	04 - 05	119,06	288,43
01-01-2010	05 - 06	217,37	289,18
01-01-2010	06 - 07	225,55	290,14
01-01-2010	07 - 08	227,04	290,66
01-01-2010	08 - 09	224,29	289,25
01-01-2010	09 - 10	289,7	289,7
01-01-2010	10 - 11	292,38	292,38
01-01-2010	11 - 12	292,08	295,28
01-01-2010	12 - 13	292	295,73
01-01-2010	13 - 14	155,68	295,43
01-01-2010	14 - 15	292,08	297,81
01-01-2010	15 - 16	292,53	303,76
01-01-2010	16 - 17	297,51	312,32
01-01-2010	17 - 18	299,59	318,35
01-01-2010	18 - 19	301,98	312,02
01-01-2010	19 - 20	297,88	306,81
01-01-2010	20 - 21	297,29	307,56
01-01-2010	21 - 22	292,75	306,14
01-01-2010	22 - 23	297,88	298,85
01-01-2010	23 - 00	264,92	290,52
02-01-2010	00 - 01	293,49	293,49
02-01-2010	01 - 02	293,94	293,94
02-01-2010	02 - 03	291,86	291,86
02-01-2010	03 - 04	284,94	290
02-01-2010	04 - 05	221,09	290,96
02-01-2010	05 - 06	284,56	294,91
02-01-2010	06 - 07	292,15	299,89
02-01-2010	07 - 08	298,18	304,88
02-01-2010	08 - 09	298,63	307,04
02-01-2010	09 - 10	292,6	312,1
02-01-2010	10 - 11	303,54	339,03
02-01-2010	11 - 12	331,15	352,36
02-01-2010	12 - 13	346,1	346,63
02-01-2010	13 - 14	302,12	335,24
02-01-2010	14 - 15	295,43	348,49
02-01-2010	15 - 16	275,26	376,54
02-01-2010	16 - 17	287,91	529,83
02-01-2010	17 - 18	373,12	651,95
02-01-2010	18 - 19	444,26	527,75
02-01-2010	19 - 20	418,29	418,29
02-01-2010	20 - 21	331,15	357,64
02-01-2010	21 - 22	298,63	333,9
02-01-2010	22 - 23	329,66	327,13
02-01-2010	23 - 00	303,69	303,84
03-01-2010	00 - 01	250,03	307,04
03-01-2010	01 - 02	238,13	302,2
03-01-2010	02 - 03	292,38	300,26
03-01-2010	03 - 04	292	299,15
03-01-2010	04 - 05	292,15	299,74
03-01-2010	05 - 06	292,67	301,16
03-01-2010	06 - 07	298,48	302,12
03-01-2010	07 - 08	300,49	308
03-01-2010	08 - 09	302,87	305,18
03-01-2010	09 - 10	304,06	308,23
03-01-2010	10 - 11	300,79	316,34
03-01-2010	11 - 12	321,55	321,55
03-01-2010	12 - 13	344,54	326,01
03-01-2010	13 - 14	287,99	315,89
03-01-2010	14 - 15	300,12	321,18
03-01-2010	15 - 16	300,64	340,08
03-01-2010	16 - 17	286,27	381,38
03-01-2010	17 - 18	348,26	413
03-01-2010	18 - 19	402,66	402,66
03-01-2010	19 - 20	392,84	392,24
03-01-2010	20 - 21	302,35	333,83
03-01-2010	21 - 22	287,17	326,98
03-01-2010	22 - 23	317,9	317,9
03-01-2010	23 - 00	292,67	300,49
04-01-2010	00 - 01	291,71	303,99
04-01-2010	01 - 02	269,38	299,22
04-01-2010	02 - 03	255,24	297,88
04-01-2010	03 - 04	164,46	298,4
04-01-2010	04 - 05	198,84	304,36
04-01-2010	05 - 06	292,97	311,8
04-01-2010	06 - 07	289,62	323,48
04-01-2010	07 - 08	343,05	387,55
04-01-2010	08 - 09	334,64	595,1
04-01-2010	09 - 10	346,48	648,38
04-01-2010	10 - 11	333,08	648,45
04-01-2010	11 - 12	331,22	595,39
04-01-2010	12 - 13	327,87	588,32
04-01-2010	13 - 14	327,35	552,61
04-01-2010	14 - 15	326,91	610,5
04-01-2010	15 - 16	327,57	820,8
04-01-2010	16 - 17	335,69	915,6
04-01-2010	17 - 18	389,71	910,02
04-01-2010	18 - 19	391,65	801,3
04-01-2010	19 - 20	357,12	624,86
04-01-2010	20 - 21	309,49	408,91
04-01-2010	21 - 22	319,46	359,05
04-01-2010	22 - 23	311,8	337,62
04-01-2010	23 - 00	303,61	314,4
05-01-2010	00 - 01	312,75	312,75
05-01-2010	01 - 02	308,28	308,28
05-01-2010	02 - 03	254,49	306,65
05-01-2010	03 - 04	307,09	307,09
05-01-2010	04 - 05	310,52	310,67
05-01-2010	05 - 06	313,49	318,26
05-01-2010	06 - 07	321,23	329,42
05-01-2010	07 - 08	337,38	362,98
05-01-2010	08 - 09	359,7	382,7
05-01-2010	09 - 10	350,77	387,61
05-01-2010	10 - 11	359,18	407,85
05-01-2010	11 - 12	366,55	418,26
05-01-2010	12 - 13	371,09	391,25
05-01-2010	13 - 14	350,25	378,68
05-01-2010	14 - 15	341,55	388,87
05-01-2010	15 - 16	341,47	508,75
05-01-2010	16 - 17	380,02	797,69
05-01-2010	17 - 18	494,09	798,21
05-01-2010	18 - 19	451,67	562,03
05-01-2010	19 - 20	392,15	398,84
05-01-2010	20 - 21	308,81	362,53
05-01-2010	21 - 22	273,09	354,79
05-01-2010	22 - 23	273,09	355,68
05-01-2010	23 - 00	308,06	335,3
06-01-2010	00 - 01	304,34	323,32
06-01-2010	01 - 02	261,18	320,64
06-01-2010	02 - 03	256,72	319,37
06-01-2010	03 - 04	251,51	319,45
06-01-2010	04 - 05	245,56	320,49
06-01-2010	05 - 06	254,49	326,07
06-01-2010	06 - 07	281,27	332,91
06-01-2010	07 - 08	307,32	349,36
06-01-2010	08 - 09	317,14	351,44
06-01-2010	09 - 10	317,36	358,66
06-01-2010	10 - 11	364,47	364,47
06-01-2010	11 - 12	374,21	374,21
06-01-2010	12 - 13	364,24	364,24
06-01-2010	13 - 14	363,13	363,13
06-01-2010	14 - 15	319,22	363,42
06-01-2010	15 - 16	309,55	388,95
06-01-2010	16 - 17	372,06	466,41
06-01-2010	17 - 18	451,6	595,44
06-01-2010	18 - 19	447,06	491,41
06-01-2010	19 - 20	391,48	391,55
06-01-2010	20 - 21	357,02	363,13
06-01-2010	21 - 22	366,92	367,22
06-01-2010	22 - 23	378,16	346,68
06-01-2010	23 - 00	295,34	326,81
07-01-2010	00 - 01	277,53	331,33
07-01-2010	01 - 02	276,79	327,61
07-01-2010	02 - 03	270,84	323,59
07-01-2010	03 - 04	261,91	324,19
07-01-2010	04 - 05	255,96	331,33
07-01-2010	05 - 06	270,84	350,9
07-01-2010	06 - 07	320,69	393,46
07-01-2010	07 - 08	363,47	1116,76
07-01-2010	08 - 09	408,19	1487,82
07-01-2010	09 - 10	420,91	1487,6
07-01-2010	10 - 11	416,67	1325,77
07-01-2010	11 - 12	429,69	1116,83
07-01-2010	12 - 13	447,11	950,24
07-01-2010	13 - 14	407,15	874,87
07-01-2010	14 - 15	398,15	1015,72
07-01-2010	15 - 16	394,58	1488,27
07-01-2010	16 - 17	497,78	2232,55
07-01-2010	17 - 18	641,31	2232,7
07-01-2010	18 - 19	524,56	1487,97
07-01-2010	19 - 20	415,63	942,8
07-01-2010	20 - 21	374,93	734,98
07-01-2010	21 - 22	322,7	524,64
07-01-2010	22 - 23	364,51	369,43
07-01-2010	23 - 00	336,46	336,46
08-01-2010	00 - 01	319,22	338,71
08-01-2010	01 - 02	299,87	334,85
08-01-2010	02 - 03	282,68	332,76
08-01-2010	03 - 04	282,53	333,13
08-01-2010	04 - 05	261,18	341,69
08-01-2010	05 - 06	284,25	379,64
08-01-2010	06 - 07	331,12	799,91
08-01-2010	07 - 08	424,88	7441,07
08-01-2010	08 - 09	483,07	7441,07
08-01-2010	09 - 10	475,03	7441,07
08-01-2010	10 - 11	462,23	5829,73
08-01-2010	11 - 12	437,98	2987,93
08-01-2010	12 - 13	378,52	2232,6
08-01-2010	13 - 14	370,49	2232,37
08-01-2010	14 - 15	337,75	1859,88
08-01-2010	15 - 16	323,01	2232,6
08-01-2010	16 - 17	344,22	2232,97
08-01-2010	17 - 18	367,59	2951,4
08-01-2010	18 - 19	363,86	2232,45
08-01-2010	19 - 20	323,16	1360,36
08-01-2010	20 - 21	299,13	743,65
08-01-2010	21 - 22	299,13	431,58
08-01-2010	22 - 23	309,55	387,6
08-01-2010	23 - 00	265,64	348,02
09-01-2010	00 - 01	325,89	344,87
09-01-2010	01 - 02	300,6	343,08
09-01-2010	02 - 03	244,05	337,8
09-01-2010	03 - 04	203,87	337,5
09-01-2010	04 - 05	167,41	337,65
09-01-2010	05 - 06	142,86	342,11
09-01-2010	06 - 07	20,83	349,48
09-01-2010	07 - 08	162,8	357,52
09-01-2010	08 - 09	249,03	347,25
09-01-2010	09 - 10	343,08	360,49
09-01-2010	10 - 11	349,63	364,06
09-01-2010	11 - 12	349,18	362,35
09-01-2010	12 - 13	328,72	357,59
09-01-2010	13 - 14	297,62	354,32
09-01-2010	14 - 15	248,51	352,68
09-01-2010	15 - 16	241,82	379,99
09-01-2010	16 - 17	281,99	502,23
09-01-2010	17 - 18	379,47	594,79
09-01-2010	18 - 19	353,2	436,76
09-01-2010	19 - 20	347,55	363,62
09-01-2010	20 - 21	302,83	344,57
09-01-2010	21 - 22	328,35	339,36
09-01-2010	22 - 23	328,05	337,35
09-01-2010	23 - 00	237,72	334
10-01-2010	00 - 01	265,47	341,74
10-01-2010	01 - 02	230,65	337,57
10-01-2010	02 - 03	180,58	334,59
10-01-2010	03 - 04	138,61	334,52
10-01-2010	04 - 05	137,65	334,3
10-01-2010	05 - 06	24,55	334,89
10-01-2010	06 - 07	-73,73	334,82
10-01-2010	07 - 08	-11,24	340,32
10-01-2010	08 - 09	67,63	337,35
10-01-2010	09 - 10	181,47	335,19
10-01-2010	10 - 11	286,08	335,86
10-01-2010	11 - 12	274,03	347,84
10-01-2010	12 - 13	325,74	341,44
10-01-2010	13 - 14	276,04	338,09
10-01-2010	14 - 15	239,51	340,84
10-01-2010	15 - 16	228,35	347,84
10-01-2010	16 - 17	311,68	363,39
10-01-2010	17 - 18	356,02	415,55
10-01-2010	18 - 19	366,44	454,61
10-01-2010	19 - 20	371,65	372,84
10-01-2010	20 - 21	329,61	351,56
10-01-2010	21 - 22	343,67	347,17
10-01-2010	22 - 23	342,56	342,56
10-01-2010	23 - 00	292,41	329,61
11-01-2010	00 - 01	294,64	340,1
11-01-2010	01 - 02	252,97	337,05
11-01-2010	02 - 03	209,82	334,82
11-01-2010	03 - 04	159,22	335,49
11-01-2010	04 - 05	159,3	342,04
11-01-2010	05 - 06	148,81	349,62
11-01-2010	06 - 07	149,55	386,23
11-01-2010	07 - 08	366,81	1022,39
11-01-2010	08 - 09	376,48	1637,63
11-01-2010	09 - 10	374,03	1487,48
11-01-2010	10 - 11	379,46	1019,19
11-01-2010	11 - 12	389,13	895,01
11-01-2010	12 - 13	384,67	671,42
11-01-2010	13 - 14	383,18	548,73
11-01-2010	14 - 15	372,24	628,94
11-01-2010	15 - 16	357,06	801,11
11-01-2010	16 - 17	381,69	871,27
11-01-2010	17 - 18	609,37	871,05
11-01-2010	18 - 19	654,76	714,43
11-01-2010	19 - 20	439,73	439,73
11-01-2010	20 - 21	372,47	372,24
11-01-2010	21 - 22	299,77	352,3
11-01-2010	22 - 23	313,98	345,68
11-01-2010	23 - 00	260,41	334,52
12-01-2010	00 - 01	326,44	340,87
12-01-2010	01 - 02	312,89	335,74
12-01-2010	02 - 03	277,55	334,85
12-01-2010	03 - 04	287,67	334,47
12-01-2010	04 - 05	280,82	337,23
12-01-2010	05 - 06	292,43	345,86
12-01-2010	06 - 07	323,91	361,86
12-01-2010	07 - 08	424,88	415,06
12-01-2010	08 - 09	535,01	535,01
12-01-2010	09 - 10	547,66	547,66
12-01-2010	10 - 11	614,48	614,48
12-01-2010	11 - 12	543,94	543,94
12-01-2010	12 - 13	483,74	483,74
12-01-2010	13 - 14	404,49	404,49
12-01-2010	14 - 15	395,86	401,89
12-01-2010	15 - 16	402,26	402,26
12-01-2010	16 - 17	480,69	480,69
12-01-2010	17 - 18	512,76	512,76
12-01-2010	18 - 19	502,34	502,64
12-01-2010	19 - 20	383,29	383,81
12-01-2010	20 - 21	353,3	357,99
12-01-2010	21 - 22	317,36	347,35
12-01-2010	22 - 23	314,68	342,73
12-01-2010	23 - 00	274,57	330,23
13-01-2010	00 - 01	294,55	342,24
13-01-2010	01 - 02	267,77	338,67
13-01-2010	02 - 03	260,63	333,61
13-01-2010	03 - 04	237,71	334,36
13-01-2010	04 - 05	210,48	343,29
13-01-2010	05 - 06	245,45	355,49
13-01-2010	06 - 07	313,15	361,22
13-01-2010	07 - 08	356,31	406,68
13-01-2010	08 - 09	360,03	411,44
13-01-2010	09 - 10	352,81	407,57
13-01-2010	10 - 11	354,15	401,77
13-01-2010	11 - 12	352,14	407,79
13-01-2010	12 - 13	341,2	401,32
13-01-2010	13 - 14	337,11	403,7
13-01-2010	14 - 15	332,42	404,89
13-01-2010	15 - 16	329,82	429,29
13-01-2010	16 - 17	334,36	417,84
13-01-2010	17 - 18	371,26	468,13
13-01-2010	18 - 19	395,59	413,45
13-01-2010	19 - 20	365,23	387,93
13-01-2010	20 - 21	314,49	372,9
13-01-2010	21 - 22	296,64	369,1
13-01-2010	22 - 23	321,41	357,94
13-01-2010	23 - 00	283,54	342,1
14-01-2010	00 - 01	265,69	342,32
14-01-2010	01 - 02	231,39	333,1
14-01-2010	02 - 03	237,42	330,34
14-01-2010	03 - 04	199,32	334,21
14-01-2010	04 - 05	202,37	344,41
14-01-2010	05 - 06	261,15	358,17
14-01-2010	06 - 07	290,84	369,78
14-01-2010	07 - 08	372,53	403,26
14-01-2010	08 - 09	386,82	419,7
14-01-2010	09 - 10	386,59	419,92
14-01-2010	10 - 11	391,73	424,69
14-01-2010	11 - 12	394,48	421,26
14-01-2010	12 - 13	395,15	406,16
14-01-2010	13 - 14	395,67	416,87
14-01-2010	14 - 15	388,75	391,58
14-01-2010	15 - 16	389,05	438,67
14-01-2010	16 - 17	463,52	611,96
14-01-2010	17 - 18	517,84	574,53
14-01-2010	18 - 19	528,33	528,33
14-01-2010	19 - 20	453,18	446,86
14-01-2010	20 - 21	365,39	371,71
14-01-2010	21 - 22	325,21	365,46
14-01-2010	22 - 23	360,92	361,97
14-01-2010	23 - 00	320	344,48
15-01-2010	00 - 01	293,5	352,94
15-01-2010	01 - 02	281,22	352,5
15-01-2010	02 - 03	280,48	348,63
15-01-2010	03 - 04	261,88	349,82
15-01-2010	04 - 05	254,37	358,6
15-01-2010	05 - 06	303,4	370,06
15-01-2010	06 - 07	313,22	413,65
15-01-2010	07 - 08	416,63	707,08
15-01-2010	08 - 09	469,45	744,13
15-01-2010	09 - 10	487,98	677,1
15-01-2010	10 - 11	501,44	669,51
15-01-2010	11 - 12	492,44	514,61
15-01-2010	12 - 13	446,98	475,7
15-01-2010	13 - 14	385,9	414,02
15-01-2010	14 - 15	379,88	388,73
15-01-2010	15 - 16	364,55	398,48
15-01-2010	16 - 17	379,43	403,01
15-01-2010	17 - 18	468,71	546,9
15-01-2010	18 - 19	461,27	485,07
15-01-2010	19 - 20	379,5	397,21
15-01-2010	20 - 21	321,47	372,59
15-01-2010	21 - 22	314,03	367,67
15-01-2010	22 - 23	318,57	355,62
15-01-2010	23 - 00	292,16	353,54
16-01-2010	00 - 01	321,11	340,9
16-01-2010	01 - 02	288,74	336,59
16-01-2010	02 - 03	261,2	331,83
16-01-2010	03 - 04	249,3	331,23
16-01-2010	04 - 05	247,81	331,23
16-01-2010	05 - 06	235,53	330,41
16-01-2010	06 - 07	227,72	325,57
16-01-2010	07 - 08	261,2	334,21
16-01-2010	08 - 09	307,34	342,62
16-01-2010	09 - 10	309,57	357,05
16-01-2010	10 - 11	304,37	362,63
16-01-2010	11 - 12	309,57	362,49
16-01-2010	12 - 13	304,37	357,87
16-01-2010	13 - 14	271,62	352,36
16-01-2010	14 - 15	260,46	350,65
16-01-2010	15 - 16	266,34	358,62
16-01-2010	16 - 17	280,55	378,19
16-01-2010	17 - 18	311,06	403,41
16-01-2010	18 - 19	312,33	379,45
16-01-2010	19 - 20	261,2	365,02
16-01-2010	20 - 21	227,72	349,46
16-01-2010	21 - 22	253,02	345,67
16-01-2010	22 - 23	275,34	332,42
16-01-2010	23 - 00	238,13	323,79
17-01-2010	00 - 01	214,32	324,76
17-01-2010	01 - 02	178,6	320,74
17-01-2010	02 - 03	172,65	312,25
17-01-2010	03 - 04	97,49	311,58
17-01-2010	04 - 05	96	312,63
17-01-2010	05 - 06	90,79	316,72
17-01-2010	06 - 07	95,25	314,41
17-01-2010	07 - 08	134,69	321,56
17-01-2010	08 - 09	172,65	324,46
17-01-2010	09 - 10	268,65	330,78
17-01-2010	10 - 11	285,02	339,27
17-01-2010	11 - 12	323,27	343,81
17-01-2010	12 - 13	327,29	340,38
17-01-2010	13 - 14	316,5	336,89
17-01-2010	14 - 15	317,98	339,64
17-01-2010	15 - 16	319,25	347,83
17-01-2010	16 - 17	324,09	364,42
17-01-2010	17 - 18	333,31	369,41
17-01-2010	18 - 19	348,72	368,29
17-01-2010	19 - 20	362,04	362,34
17-01-2010	20 - 21	354,82	354,6
17-01-2010	21 - 22	301,31	367,69
17-01-2010	22 - 23	327,43	344,03
17-01-2010	23 - 00	316,12	330,19
18-01-2010	00 - 01	244,83	324,46
18-01-2010	01 - 02	310,77	320,74
18-01-2010	02 - 03	238,88	320,51
18-01-2010	03 - 04	310,77	321,26
18-01-2010	04 - 05	200,85	324,98
18-01-2010	05 - 06	245,5	346,04
18-01-2010	06 - 07	433,33	368,14
18-01-2010	07 - 08	433,33	491,08
18-01-2010	08 - 09	432,14	432,14
18-01-2010	09 - 10	412,72	412,72
18-01-2010	10 - 11	399,54	399,54
18-01-2010	11 - 12	399,99	399,99
18-01-2010	12 - 13	394,78	394,78
18-01-2010	13 - 14	382,8	382,8
18-01-2010	14 - 15	370,3	370,52
18-01-2010	15 - 16	353,7	375,73
18-01-2010	16 - 17	375,81	394,04
18-01-2010	17 - 18	435,34	435,34
18-01-2010	18 - 19	401,48	401,48
18-01-2010	19 - 20	377,52	377,52
18-01-2010	20 - 21	333,31	354,15
18-01-2010	21 - 22	315,16	349,02
18-01-2010	22 - 23	358,76	345
18-01-2010	23 - 00	320,07	329,96
19-01-2010	00 - 01	281,14	329,58
19-01-2010	01 - 02	280,25	324,15
19-01-2010	02 - 03	262,68	320,13
19-01-2010	03 - 04	195,71	322,66
19-01-2010	04 - 05	212,83	328,54
19-01-2010	05 - 06	258,96	342,46
19-01-2010	06 - 07	315,52	364,48
19-01-2010	07 - 08	386,96	386,96
19-01-2010	08 - 09	400,28	401,25
19-01-2010	09 - 10	387,33	389,19
19-01-2010	10 - 11	386,73	388,89
19-01-2010	11 - 12	395,07	395,37
19-01-2010	12 - 13	394,55	394,55
19-01-2010	13 - 14	386,59	386,59
19-01-2010	14 - 15	378,85	380,04
19-01-2010	15 - 16	357,79	388,67
19-01-2010	16 - 17	357,94	415,09
19-01-2010	17 - 18	417,47	441,5
19-01-2010	18 - 19	455,42	455,42
19-01-2010	19 - 20	386,59	387,18
19-01-2010	20 - 21	341,49	362,85
19-01-2010	21 - 22	313,29	352,13
19-01-2010	22 - 23	350,42	350,42
19-01-2010	23 - 00	308,82	331,82
20-01-2010	00 - 01	281,14	331,44
20-01-2010	01 - 02	270,79	325,04
20-01-2010	02 - 03	257,4	321,47
20-01-2010	03 - 04	238,79	322,81
20-01-2010	04 - 05	204,56	328,54
20-01-2010	05 - 06	248,47	342,68
20-01-2010	06 - 07	321,99	351,98
20-01-2010	07 - 08	395,14	382,56
20-01-2010	08 - 09	387,03	387,03
20-01-2010	09 - 10	382,49	382,49
20-01-2010	10 - 11	380,4	380,4
20-01-2010	11 - 12	381,3	381,3
20-01-2010	12 - 13	371,92	371,92
20-01-2010	13 - 14	358,68	367,08
20-01-2010	14 - 15	346,69	366,34
20-01-2010	15 - 16	347,29	369,39
20-01-2010	16 - 17	347,89	381,89
20-01-2010	17 - 18	386,21	386,21
20-01-2010	18 - 19	379,29	379,29
20-01-2010	19 - 20	350,86	365,97
20-01-2010	20 - 21	314,7	359,2
20-01-2010	21 - 22	293,64	353,32
20-01-2010	22 - 23	308,07	347,89
20-01-2010	23 - 00	284,04	331,81
21-01-2010	00 - 01	273,85	338,74
21-01-2010	01 - 02	258,97	334,2
21-01-2010	02 - 03	238,43	331,97
21-01-2010	03 - 04	222,5	332,34
21-01-2010	04 - 05	234,34	338,3
21-01-2010	05 - 06	248,77	350,95
21-01-2010	06 - 07	302,13	361,96
21-01-2010	07 - 08	379,52	438,53
21-01-2010	08 - 09	385,47	459,59
21-01-2010	09 - 10	396,56	407,65
21-01-2010	10 - 11	398,57	403,56
21-01-2010	11 - 12	404,08	404,38
21-01-2010	12 - 13	383,02	385,7
21-01-2010	13 - 14	382,13	382,13
21-01-2010	14 - 15	371,78	378,33
21-01-2010	15 - 16	350,28	381,46
21-01-2010	16 - 17	372,08	406,31
21-01-2010	17 - 18	430,87	446,87
21-01-2010	18 - 19	452,52	452,6
21-01-2010	19 - 20	379,52	398,87
21-01-2010	20 - 21	317,01	363,75
21-01-2010	21 - 22	335,99	363,37
21-01-2010	22 - 23	334,35	356,9
21-01-2010	23 - 00	281,74	342,16
22-01-2010	00 - 01	286,81	341,36
22-01-2010	01 - 02	266,42	338,01
22-01-2010	02 - 03	256	335,85
22-01-2010	03 - 04	238,88	336,97
22-01-2010	04 - 05	226,98	343
22-01-2010	05 - 06	253,02	358,48
22-01-2010	06 - 07	303,63	365,55
22-01-2010	07 - 08	380,28	470,48
22-01-2010	08 - 09	386,76	457,68
22-01-2010	09 - 10	387,72	429,99
22-01-2010	10 - 11	381,03	406,92
22-01-2010	11 - 12	383,26	412,95
22-01-2010	12 - 13	377,08	386,61
22-01-2010	13 - 14	351,93	375,22
22-01-2010	14 - 15	315,46	370,38
22-01-2010	15 - 16	317,69	371,8
22-01-2010	16 - 17	318,96	399,93
22-01-2010	17 - 18	373,21	464,97
22-01-2010	18 - 19	381,03	392,34
22-01-2010	19 - 20	346,87	362,94
22-01-2010	20 - 21	343,89	351,03
22-01-2010	21 - 22	303,85	350,66
22-01-2010	22 - 23	306,61	342,7
22-01-2010	23 - 00	281,23	336,52
23-01-2010	00 - 01	308,21	354,29
23-01-2010	01 - 02	265,03	347,97
23-01-2010	02 - 03	245,68	341,86
23-01-2010	03 - 04	225,95	341,64
23-01-2010	04 - 05	212,17	344,76
23-01-2010	05 - 06	223,27	342,53
23-01-2010	06 - 07	227,51	349,68
23-01-2010	07 - 08	253,86	355,63
23-01-2010	08 - 09	268,75	357,2
23-01-2010	09 - 10	314,17	361,66
23-01-2010	10 - 11	342,46	370,67
23-01-2010	11 - 12	361,07	369,7
23-01-2010	12 - 13	349,16	364,42
23-01-2010	13 - 14	325,33	362,48
23-01-2010	14 - 15	306,72	363,38
23-01-2010	15 - 16	297,04	378,19
23-01-2010	16 - 17	309,77	413,03
23-01-2010	17 - 18	354,44	496,26
23-01-2010	18 - 19	406,56	453,9
23-01-2010	19 - 20	387,94	394,35
23-01-2010	20 - 21	314,99	364,72
23-01-2010	21 - 22	306,8	363,15
23-01-2010	22 - 23	323,7	361,44
23-01-2010	23 - 00	281,34	344,91
24-01-2010	00 - 01	292,2	357,94
24-01-2010	01 - 02	248,58	350,27
24-01-2010	02 - 03	238,9	347,3
24-01-2010	03 - 04	229,22	345,36
24-01-2010	04 - 05	198,7	345,58
24-01-2010	05 - 06	171,15	340,52
24-01-2010	06 - 07	94,47	344,76
24-01-2010	07 - 08	161,55	345,58
24-01-2010	08 - 09	216,64	345,66
24-01-2010	09 - 10	246,42	350,87
24-01-2010	10 - 11	294,81	360,7
24-01-2010	11 - 12	341,71	371,19
24-01-2010	12 - 13	341,71	369,78
24-01-2010	13 - 14	295,55	359,5
24-01-2010	14 - 15	268,01	360,62
24-01-2010	15 - 16	239,72	369,26
24-01-2010	16 - 17	264,29	386,23
24-01-2010	17 - 18	333,52	435,44
24-01-2010	18 - 19	374,47	447,05
24-01-2010	19 - 20	358,61	409,83
24-01-2010	20 - 21	331,59	382,58
24-01-2010	21 - 22	307,47	370,08
24-01-2010	22 - 23	326,45	359,88
24-01-2010	23 - 00	284,91	340,52
25-01-2010	00 - 01	285,88	355,19
25-01-2010	01 - 02	277,69	348,71
25-01-2010	02 - 03	242,85	348,04
25-01-2010	03 - 04	227,81	348,64
25-01-2010	04 - 05	207,71	360,4
25-01-2010	05 - 06	237,71	374,17
25-01-2010	06 - 07	315,21	454,65
25-01-2010	07 - 08	390,85	852,27
25-01-2010	08 - 09	414,6	874,83
25-01-2010	09 - 10	420,55	666,6
25-01-2010	10 - 11	431,79	596,02
25-01-2010	11 - 12	434,03	617,98
25-01-2010	12 - 13	447,8	534,46
25-01-2010	13 - 14	442,96	499,91
25-01-2010	14 - 15	410,95	532,37
25-01-2010	15 - 16	381,17	595,72
25-01-2010	16 - 17	379,68	707,25
25-01-2010	17 - 18	460,01	861,13
25-01-2010	18 - 19	460,83	653,87
25-01-2010	19 - 20	428,81	541,53
25-01-2010	20 - 21	344,24	415,41
25-01-2010	21 - 22	330,54	386,9
25-01-2010	22 - 23	329,06	368,44
25-01-2010	23 - 00	302,25	350,27
26-01-2010	00 - 01	302,23	364,01
26-01-2010	01 - 02	281,98	358,88
26-01-2010	02 - 03	259,05	355,08
26-01-2010	03 - 04	238,06	355,82
26-01-2010	04 - 05	238,21	363,56
26-01-2010	05 - 06	282,72	386,86
26-01-2010	06 - 07	321,51	415,23
26-01-2010	07 - 08	446,86	739,11
26-01-2010	08 - 09	483,79	810,13
26-01-2010	09 - 10	507,68	706,58
26-01-2010	10 - 11	518,85	596,04
26-01-2010	11 - 12	520,26	520,26
26-01-2010	12 - 13	477,83	477,83
26-01-2010	13 - 14	474,48	474,85
26-01-2010	14 - 15	469,42	469,64
26-01-2010	15 - 16	446,71	462,57
26-01-2010	16 - 17	425,05	726,39
26-01-2010	17 - 18	507,61	810,65
26-01-2010	18 - 19	572,37	680,68
26-01-2010	19 - 20	472,02	472,02
26-01-2010	20 - 21	396,02	396,02
26-01-2010	21 - 22	346,67	389,17
26-01-2010	22 - 23	370,86	370,93
26-01-2010	23 - 00	329,1	348,16
27-01-2010	00 - 01	338,04	366,47
27-01-2010	01 - 02	335,06	357,02
27-01-2010	02 - 03	322,4	353,22
27-01-2010	03 - 04	297,76	352,7
27-01-2010	04 - 05	281,31	363,05
27-01-2010	05 - 06	302,16	373,1
27-01-2010	06 - 07	355,75	393,35
27-01-2010	07 - 08	429,15	456,17
27-01-2010	08 - 09	527,94	527,94
27-01-2010	09 - 10	478,13	478,13
27-01-2010	10 - 11	424,39	498,31
27-01-2010	11 - 12	362,45	524,81
27-01-2010	12 - 13	342,35	438,31
27-01-2010	13 - 14	335,95	409,8
27-01-2010	14 - 15	310,79	390,22
27-01-2010	15 - 16	283,1	393,64
27-01-2010	16 - 17	283,17	405,18
27-01-2010	17 - 18	336,03	427,51
27-01-2010	18 - 19	334,69	392,38
27-01-2010	19 - 20	327,99	385,9
27-01-2010	20 - 21	297,02	369,45
27-01-2010	21 - 22	277,66	370,12
27-01-2010	22 - 23	255,56	357,09
27-01-2010	23 - 00	199,35	343,62
28-01-2010	00 - 01	209,93	357,54
28-01-2010	01 - 02	156,33	350,18
28-01-2010	02 - 03	148,88	347,42
28-01-2010	03 - 04	136,23	349,06
28-01-2010	04 - 05	174,19	361,04
28-01-2010	05 - 06	237,92	381,66
28-01-2010	06 - 07	304,47	405,26
28-01-2010	07 - 08	380,1	471,59
28-01-2010	08 - 09	351,52	506,8
28-01-2010	09 - 10	350,1	467,27
28-01-2010	10 - 11	353	454,99
28-01-2010	11 - 12	351,96	464,59
28-01-2010	12 - 13	352,11	445,83
28-01-2010	13 - 14	332,01	422,01
28-01-2010	14 - 15	305,21	420,9
28-01-2010	15 - 16	298,51	443,97
28-01-2010	16 - 17	310,8	595,68
28-01-2010	17 - 18	379,58	819,68
